time,open,high,low,close
1750080600,39.52021834,39.73277055,39.38737321,39.71827835
1750080900,39.71827835,39.71827835,39.59751005,39.6506481
1750081200,39.68929396,39.70378616,39.57818712,39.62649444
1750081500,39.61924835,39.62166371,39.49123395,39.49606468
1750081800,39.50089541,39.61200225,39.47674175,39.59267932
1750082100,39.57335639,39.65547884,39.53954127,39.58784859
1750082400,39.58784859,39.65306347,39.56852566,39.59751005
1750082700,39.59267932,39.6796325,39.58784859,39.66030957
1750083000,39.66030957,39.66030957,39.57335639,39.62166371
1750083300,39.61200225,39.61200225,39.56852566,39.58784859
1750083600,39.58784859,39.60234078,39.53471054,39.5588642
1750083900,39.55403346,39.59751005,39.544372,39.56127956
1750084200,39.56852566,39.58784859,39.53471054,39.57335639
1750084500,39.57094103,39.62166371,39.544372,39.62166371
1750084800,39.61200225,39.64098664,39.57577176,39.63132518
1750085100,39.62166371,39.65547884,39.59267932,39.60234078
1750085400,39.60475615,39.60717152,39.56127956,39.56369493
1750085700,39.56369493,39.61200225,39.5588642,39.56369493
1750086000,39.56127956,39.58543322,39.52021834,39.52504907
1750086300,39.51055688,39.52021834,39.45983419,39.48640322
1750086600,39.48640322,39.50572614,39.43326517,39.44051126
1750086900,39.44292663,39.44775736,39.38495785,39.38495785
1750087200,39.39461931,39.45741882,39.37529638,39.40911151
1750087500,39.40911151,39.4308498,39.38012711,39.40186541
1750087800,39.39461931,39.41394224,39.39461931,39.40911151
1750088100,39.40428077,39.40428077,39.37529638,39.39945004
1750088400,39.39945004,39.46224956,39.39945004,39.42843443
1750088700,39.4236037,39.45258809,39.41394224,39.43326517
1750089000,39.43326517,39.45258809,39.42601907,39.43326517
1750089300,39.43326517,39.43326517,39.38978858,39.40911151
1750089600,39.41394224,39.41394224,39.36080419,39.36563492
1750089900,39.37046565,39.37046565,39.29800467,39.3173276
1750090200,39.32698906,39.32698906,39.28834321,39.2955893
1750090500,39.28834321,39.32215833,39.27143564,39.32215833
1750090800,39.32698906,39.33423516,39.26418955,39.3028354
1750091100,39.3028354,39.3028354,39.25452808,39.27626638
1750091400,39.27385101,39.27868174,39.26177418,39.26177418
1750091700,39.26177418,39.26418955,39.20622076,39.23762052
1750092000,39.24486662,39.26902028,39.24003589,39.26418955
1750092300,39.26177418,39.26177418,39.22071296,39.24003589
1750092600,39.24486662,39.24969735,39.23278979,39.24486662
1750092900,39.24003589,39.24728198,39.20622076,39.21829759
1750093200,39.21829759,39.22071296,39.13375978,39.13375978
1750093500,39.12892905,39.14825198,39.12409832,39.12892905
1750093800,39.12892905,39.14825198,39.10236002,39.12651368
1750094100,39.13617515,39.17240564,39.10477539,39.17240564
1750094400,39.174821,39.17965174,39.13859051,39.16274417
1750094700,39.16757491,39.21588223,39.16757491,39.21105149
1750095000,39.22071296,39.25452808,39.22071296,39.23520515
1750095300,39.23520515,39.23520515,39.1965593,39.20139003
