time,open,high,low,close
1420209000,16.25712675,16.29641099,16.20147408,16.23093726
1420212600,16.22438989,16.23421095,16.09016874,16.13272666
1420216200,16.13927404,16.15236878,16.0999898,16.14582141
1420219800,16.14909509,16.16218984,16.09344243,16.09344243
1420223400,16.09344243,16.15236878,16.07052662,16.14582141
1420227000,16.14254772,16.17855828,16.11635823,16.15891615
1420230600,16.16218984,16.21784251,16.15891615,16.19165302
1420468200,16.0999898,16.11963192,15.92975811,15.96576866
1420471800,15.96249497,15.96249497,15.8839265,15.89047387
1420475400,15.89047387,15.93630548,15.8610107,15.86428438
1420479000,15.85773701,15.89047387,15.83809488,15.85118963
1420482600,15.85118963,15.87737913,15.8348212,15.84464226
1420486200,15.83809488,15.86428438,15.81517908,15.85118963
1420489800,15.84791594,15.90356862,15.8348212,15.85118963
1420554600,15.85773701,15.90356862,15.75625273,15.83809488
1420558200,15.83154751,15.8348212,15.68750531,15.68750531
1420561800,15.68750531,15.69405268,15.59256841,15.61548421
1420565400,15.60893684,15.64822108,15.55001049,15.5696526
1420569000,15.56310523,15.62203159,15.54346311,15.60893684
1420572600,15.61548421,15.70714743,15.59584209,15.70060006
1420576200,15.69405268,15.69405268,15.60238947,15.60238947
1420641000,15.75952641,15.79226328,15.72678955,15.73988429
1420644600,15.73988429,15.74643167,15.65476845,15.66131582
1420648200,15.66131582,15.7857159,15.66131582,15.7857159
1420651800,15.7857159,15.7857159,15.73661061,15.73988429
1420655400,15.73988429,15.80863171,15.73988429,15.7857159
1420659000,15.7857159,15.80535802,15.73333692,15.7628001
1420662600,15.76607378,15.77916853,15.74970535,15.77916853
1420727400,15.94940023,15.98541078,15.92321074,15.94940023
1420731000,15.95267391,16.0279687,15.93957917,15.99850552
1420734600,15.99523184,15.99850552,15.95922129,15.9788634
1420738200,15.97558972,16.02142133,15.97558972,16.00832658
1420741800,16.01160027,16.01487395,15.97231603,16.00832658
1420745400,16.01160027,16.04106344,16.01160027,16.02142133
1420749000,16.02469501,16.02469501,15.98541078,16.01487395
1420813800,16.04106344,16.04106344,15.8839265,15.89047387
1420817400,15.89047387,15.89047387,15.79553696,15.80535802
1420821000,15.80535802,15.87083175,15.78898959,15.83154751
1420824600,15.8348212,15.85773701,15.79553696,15.82500014
1420828200,15.82827383,15.85118963,15.80535802,15.80863171
1420831800,15.80208433,15.85773701,15.80208433,15.81845277
1420835400,15.82500014,15.83809488,15.80208433,15.80208433
1421073000,15.80535802,15.83154751,15.62203159,15.64822108
1421076600,15.64822108,15.74643167,15.64822108,15.7136948
1421080200,15.72024218,15.73006323,15.68095794,15.70060006
1421083800,15.70714743,15.72024218,15.66131582,15.66131582
1421087400,15.66131582,15.68750531,15.6416737,15.6416737
1421091000,15.64494739,15.68423163,15.62857896,15.65476845
1421094600,15.65476845,15.69405268,15.62530527,15.67441057
1421159400,15.75952641,15.86428438,15.75952641,15.83154751
1421163000,15.82500014,15.85446332,15.79881065,15.80535802
1421166600,15.80535802,15.80535802,15.70714743,15.72024218
1421170200,15.72024218,15.7628001,15.65149476,15.66131582
1421173800,15.66131582,15.66131582,15.50090518,15.5696526
1421177400,15.5696526,15.59584209,15.51727362,15.55655786
1421181000,15.56310523,15.66786319,15.56310523,15.61221053
1421245800,15.36013667,15.43870514,15.32739981,15.43870514
1421249400,15.43870514,15.43870514,15.304484,15.30775769
1421253000,15.30775769,15.36668404,15.29793663,15.32412612
1421256600,15.32085243,15.32739981,15.22918922,15.23573659
1421260200,15.22918922,15.30775769,15.18663129,15.30775769
1421263800,15.30775769,15.36668404,15.27174714,15.36668404
1421267400,15.36341036,15.40596828,15.33067349,15.39287353
1421332200,15.36013667,15.41251565,15.26192608,15.36013667
1421335800,15.36341036,15.40596828,15.24555765,15.25210502
1421339400,15.25210502,15.304484,15.22918922,15.23901028
1421343000,15.23901028,15.26519977,15.17026286,15.20627341
1421346600,15.20627341,15.24555765,15.18663129,15.22264184
1421350200,15.21936815,15.27174714,15.20299972,15.23573659
1421353800,15.23901028,15.25210502,15.18663129,15.20299972
1421418600,15.14407337,15.26847345,15.10151544,15.18990497
1421422200,15.1833576,15.27174714,15.18008392,15.20954709
1421425800,15.21609446,15.26192608,15.20954709,15.25537871
1421429400,15.25537871,15.31430506,15.25210502,15.26847345
1421433000,15.26847345,15.29466294,15.26519977,15.27174714
1421436600,15.27174714,15.29466294,15.2324629,15.29138926
1421440200,15.28811557,15.38632616,15.2815682,15.37977879
1421764200,15.4256104,15.48453675,15.34049455,15.38632616
1421767800,15.38305248,15.38632616,15.31103138,15.32739981
1421771400,15.32739981,15.33722087,15.26519977,15.29138926
1421775000,15.29138926,15.31757875,15.26192608,15.29138926
1421778600,15.29466294,15.30775769,15.27174714,15.2815682
1421782200,15.28811557,15.35031561,15.28811557,15.32739981
1421785800,15.32412612,15.33067349,15.29793663,15.32085243
1421850600,15.30775769,15.37323142,15.21282078,15.34704193
1421854200,15.34376824,15.4256104,15.33067349,15.36668404
1421857800,15.36995773,15.41251565,15.36341036,15.40269459
1421861400,15.40269459,15.41251565,15.32412612,15.33067349
1421865000,15.32739981,15.33394718,15.29138926,15.31757875
1421868600,15.31757875,15.34704193,15.29793663,15.34049455
1421872200,15.34049455,15.36341036,15.34049455,15.35031561
1421937000,15.43870514,15.51399993,15.34376824,15.50417887
1421940600,15.4976315,15.59911578,15.4976315,15.57619998
1421944200,15.58274735,15.58274735,15.54018943,15.57292629
1421947800,15.5696526,15.59584209,15.55983154,15.57947366
1421951400,15.58274735,15.66786319,15.58274735,15.66131582
1421955000,15.66786319,15.74970535,15.66786319,15.74970535
1421958600,15.74970535,15.75297904,15.71696849,15.73006323
1422023400,15.68750531,15.74643167,15.66131582,15.68423163
1422027000,15.68095794,15.68750531,15.62530527,15.68095794
1422030600,15.67441057,15.67441057,15.63185264,15.64822108
1422034200,15.64822108,15.68095794,15.62530527,15.63512633
1422037800,15.63840002,15.66131582,15.63512633,15.66131582
1422041400,15.65476845,15.65476845,15.60238947,15.62203159
1422045000,15.6187579,15.6187579,15.56310523,15.56310523
1422282600,15.53364205,15.56310523,15.4976315,15.55001049
1422286200,15.55328417,15.60893684,15.54346311,15.5696526
1422289800,15.57619998,15.61548421,15.55655786,15.60238947
1422293400,15.60238947,15.60238947,15.57292629,15.58274735
1422297000,15.58929472,15.62530527,15.58929472,15.62203159
