time,open,high,low,close
1773612000,111.21875,111.28125,111.21875,111.21875
1773612300,111.21875,111.21875,111.140625,111.171875
1773612600,111.171875,111.234375,111.171875,111.21875
1773612900,111.234375,111.234375,111.234375,111.234375
1773613200,111.234375,111.234375,111.21875,111.234375
1773613500,111.234375,111.25,111.234375,111.25
1773613800,111.25,111.28125,111.25,111.265625
1773614100,111.265625,111.3125,111.265625,111.296875
1773614400,111.296875,111.3125,111.28125,111.28125
1773614700,111.296875,111.296875,111.296875,111.296875
1773615000,111.296875,111.3125,111.28125,111.28125
1773615300,111.28125,111.359375,111.28125,111.359375
1773615600,111.359375,111.390625,111.34375,111.375
1773615900,111.375,111.40625,111.375,111.390625
1773616200,111.390625,111.40625,111.375,111.375
1773616500,111.359375,111.359375,111.359375,111.359375
1773616800,111.359375,111.359375,111.34375,111.359375
1773617100,111.359375,111.359375,111.328125,111.34375
1773617400,111.34375,111.359375,111.328125,111.34375
1773617700,111.34375,111.34375,111.328125,111.328125
1773618000,111.328125,111.328125,111.328125,111.328125
1773618300,111.328125,111.328125,111.328125,111.328125
1773618600,111.34375,111.359375,111.34375,111.34375
1773618900,111.34375,111.34375,111.34375,111.34375
1773619200,111.34375,111.34375,111.328125,111.328125
1773619500,111.328125,111.359375,111.328125,111.34375
1773619800,111.34375,111.34375,111.328125,111.34375
1773620100,111.34375,111.390625,111.34375,111.359375
1773620400,111.359375,111.375,111.34375,111.359375
1773620700,111.375,111.390625,111.359375,111.390625
1773621000,111.390625,111.390625,111.359375,111.359375
1773621300,111.359375,111.390625,111.359375,111.359375
1773621600,111.375,111.375,111.359375,111.375
1773621900,111.375,111.375,111.359375,111.375
1773622200,111.375,111.390625,111.375,111.390625
1773622500,111.40625,111.421875,111.390625,111.40625
1773622800,111.40625,111.421875,111.390625,111.40625
1773623100,111.40625,111.40625,111.390625,111.40625
1773623400,111.40625,111.40625,111.375,111.375
1773623700,111.375,111.375,111.359375,111.359375
1773624000,111.359375,111.359375,111.359375,111.359375
1773624300,111.359375,111.375,111.359375,111.359375
1773624600,111.359375,111.359375,111.328125,111.328125
1773624900,111.328125,111.34375,111.328125,111.328125
1773625200,111.34375,111.34375,111.328125,111.328125
1773625500,111.34375,111.34375,111.3125,111.328125
1773625800,111.328125,111.34375,111.328125,111.34375
1773626100,111.34375,111.34375,111.328125,111.328125
1773626400,111.34375,111.34375,111.3125,111.3125
1773626700,111.3125,111.328125,111.296875,111.3125
1773627000,111.3125,111.3125,111.3125,111.3125
1773627300,111.3125,111.328125,111.3125,111.3125
1773627600,111.3125,111.34375,111.3125,111.34375
1773627900,111.328125,111.328125,111.3125,111.3125
1773628200,111.3125,111.3125,111.296875,111.296875
1773628500,111.296875,111.3125,111.296875,111.3125
1773628800,111.3125,111.328125,111.296875,111.3125
1773629100,111.3125,111.328125,111.3125,111.3125
1773629400,111.3125,111.328125,111.3125,111.3125
1773629700,111.3125,111.328125,111.3125,111.328125
1773630000,111.328125,111.34375,111.3125,111.328125
1773630300,111.34375,111.359375,111.328125,111.359375
1773630600,111.359375,111.359375,111.328125,111.34375
1773630900,111.34375,111.359375,111.34375,111.34375
1773631200,111.359375,111.375,111.34375,111.359375
1773631500,111.359375,111.375,111.359375,111.359375
1773631800,111.359375,111.375,111.359375,111.359375
1773632100,111.359375,111.375,111.328125,111.328125
1773632400,111.328125,111.34375,111.328125,111.34375
1773632700,111.34375,111.34375,111.3125,111.328125
1773633000,111.328125,111.328125,111.3125,111.3125
1773633300,111.328125,111.34375,111.328125,111.34375
1773633600,111.34375,111.34375,111.328125,111.328125
1773633900,111.328125,111.328125,111.3125,111.328125
1773634200,111.34375,111.34375,111.328125,111.34375
1773634500,111.328125,111.34375,111.3125,111.3125
1773634800,111.3125,111.3125,111.3125,111.3125
1773635100,111.3125,111.34375,111.3125,111.34375
1773635400,111.328125,111.328125,111.328125,111.328125
1773635700,111.328125,111.328125,111.328125,111.328125
1773636000,111.328125,111.328125,111.3125,111.3125
1773636300,111.3125,111.3125,111.296875,111.3125
1773636600,111.3125,111.3125,111.3125,111.3125
1773636900,111.3125,111.3125,111.3125,111.3125
1773637200,111.3125,111.328125,111.296875,111.296875
1773637500,111.296875,111.3125,111.28125,111.296875
1773637800,111.296875,111.3125,111.28125,111.3125
1773638100,111.3125,111.3125,111.296875,111.296875
1773638400,111.296875,111.296875,111.296875,111.296875
1773638700,111.296875,111.296875,111.296875,111.296875
1773639000,111.296875,111.296875,111.296875,111.296875
1773639300,111.296875,111.3125,111.28125,111.3125
1773639600,111.3125,111.3125,111.296875,111.3125
1773639900,111.296875,111.3125,111.296875,111.3125
1773640200,111.3125,111.328125,111.3125,111.3125
1773640500,111.3125,111.3125,111.296875,111.3125
1773640800,111.3125,111.3125,111.3125,111.3125
1773641100,111.3125,111.3125,111.296875,111.296875
1773641400,111.3125,111.328125,111.3125,111.328125
1773641700,111.328125,111.34375,111.3125,111.34375
1773642000,111.34375,111.34375,111.3125,111.3125
1773642300,111.328125,111.34375,111.328125,111.34375
1773642600,111.34375,111.359375,111.34375,111.34375
1773642900,111.34375,111.34375,111.328125,111.328125
1773643200,111.34375,111.34375,111.328125,111.328125
1773643500,111.3125,111.328125,111.3125,111.328125
1773643800,111.3125,111.34375,111.3125,111.328125
1773644100,111.328125,111.359375,111.328125,111.359375
